,customer_unique_id,productId,estimator
872362,0a7ae5b58e1e8ceada8ba1d6510d30df,1a758361b1c10b3ffe3d3373332de319,1.0
872543,1db716b277f04a5bbaafaaf1ae8a94c8,1a758361b1c10b3ffe3d3373332de319,0.0
1030288,9965b95d68fa869be279b8b2b6f8cf20,1ec486885049bbb9b79351d150ed18c4,1.0
1030483,afa48434d8fe6dac9ae68c1f24947371,1ec486885049bbb9b79351d150ed18c4,1.0
1031187,f7d319c00224031393f1ba82343db3d6,1ec486885049bbb9b79351d150ed18c4,0.0
1083502,037825369fca3cecc1c05ebbce8b7f96,2028bf1b01cafb2d2b1901fca4083222,1.0
1083554,084b6a94c8cdb12b4ee05006af246aa0,2028bf1b01cafb2d2b1901fca4083222,1.0
1083600,0c7f64065de0b9e719b025ee069d33f8,2028bf1b01cafb2d2b1901fca4083222,0.0
1084037,3a62daf401b9dece811f8c31e0d01b43,2028bf1b01cafb2d2b1901fca4083222,1.0
1084325,5a1660d7af1ab417e55c72b396010989,2028bf1b01cafb2d2b1901fca4083222,1.0
1086197,1842d12ff8f27b3e8a95f5a98a14dfb3,2029248294c186017ecfc48cecd47bbd,1.0
1087563,a6c7bbea6e469cbc9a4cd1fe3c7aff12,2029248294c186017ecfc48cecd47bbd,0.0
1128634,2d73921f8b657537c34508cc330e022e,2136c70bbe723d338fab53da3c03e6dc,1.0
1128724,35bbb96d850c5f9ab81302b4dd1670c4,2136c70bbe723d338fab53da3c03e6dc,0.0
1129005,55dfea89540867cbe96091b82db0cb06,2136c70bbe723d338fab53da3c03e6dc,0.0
1129021,572f6043f6dab541eec0b9284b904dc5,2136c70bbe723d338fab53da3c03e6dc,0.0
1129628,94a9befc1bfdb4653e8afb91a8c79955,2136c70bbe723d338fab53da3c03e6dc,1.0
1129638,95aaa16c1b45878b2bf84bca34869884,2136c70bbe723d338fab53da3c03e6dc,0.0
1129902,b1acdafc7f3a6e64a03daa1ca70faa4f,2136c70bbe723d338fab53da3c03e6dc,0.0
1130217,d24e1d0902dac57dd313bcf4f9c80160,2136c70bbe723d338fab53da3c03e6dc,0.0
1130335,df9d2585c3e7b4f8904b1933e5ad2c7c,2136c70bbe723d338fab53da3c03e6dc,0.0
1130568,f5b4f7a0a21131d5cdf1b3f551c5797f,2136c70bbe723d338fab53da3c03e6dc,0.0
1130601,f94be6793b2753d7cae83ebcd73efcc8,2136c70bbe723d338fab53da3c03e6dc,0.0
1170629,123e832e5bc4433b37c02b5e495b9cc2,22c5ddc22ea8cae84fc9917def682dc6,1.0
1171973,9e2b2b5613fe2b1868be992967ebee82,22c5ddc22ea8cae84fc9917def682dc6,1.0
1172498,d5a9d15e470b34ead768e08a7f1ca239,22c5ddc22ea8cae84fc9917def682dc6,1.0
1172563,ddb6c620ec1a4a81641076966fda30ee,22c5ddc22ea8cae84fc9917def682dc6,0.0
1195950,4608610d6205cfdc1821ebd081f34081,2362291929f77eccf5f5cb26029dcf90,1.0
1197250,cc14ea7099959d91a17c9d7c3a46721d,2362291929f77eccf5f5cb26029dcf90,0.0
1257437,0241fa2e9adf0576cb0f845377d05c03,24c9d329963373e2fccaa3f3204db19e,0.0
1259777,f4bb7e15b8197cc177adec7d3ca5923c,24c9d329963373e2fccaa3f3204db19e,1.0
1337100,0f35e8fce704f0cc89cb5f34965e4776,283dc451ad3918badb976d56ff887289,1.0
1337261,209e5691e2cda59cd71e45417d7f95a2,283dc451ad3918badb976d56ff887289,0.0
1337426,326bc355e093f9c33108fdc27232be25,283dc451ad3918badb976d56ff887289,1.0
1338126,7bff4fff725edd40fde6f0ac1eb0e2dc,283dc451ad3918badb976d56ff887289,0.0
1338213,84a970f5003150a26ba0cec70be40102,283dc451ad3918badb976d56ff887289,1.0
1338481,a0bdbb9ab9c09b5a534cdac6c1809527,283dc451ad3918badb976d56ff887289,1.0
1338810,c4063084f01f085897c04bcbd81fcb69,283dc451ad3918badb976d56ff887289,0.0
1392490,5c0916024bf8ac6780aa07dce317aaf6,29b18b99ca3c94cea05efa9e11465440,1.0
1393766,e185c409705237e14313f1ea04f1699d,29b18b99ca3c94cea05efa9e11465440,0.0
1451437,12b62a8d3c4911b9a80b935037842fc0,2b4609f8948be18874494203496bc318,0.0
1451861,3ffacb53c40311db8fd3827edd3d47b3,2b4609f8948be18874494203496bc318,1.0
1451954,4b1141303289a23d05776bd25076c2fd,2b4609f8948be18874494203496bc318,1.0
1452405,78c5f76b60a3a2588635aadc70e34df7,2b4609f8948be18874494203496bc318,1.0
1453110,c25d2fb6d22e04ce43c3652e3cacadad,2b4609f8948be18874494203496bc318,0.0
1453172,c89baff4e3b659c48ebff23a7767799b,2b4609f8948be18874494203496bc318,1.0
1453451,e5b6fb6c5e7e4adc25a5e400c0104508,2b4609f8948be18874494203496bc318,0.0
1453514,ec99f30f38afadbfbae32d5883734ded,2b4609f8948be18874494203496bc318,0.0
1453543,eed42da7ee2f3ce26ab52758e63d855f,2b4609f8948be18874494203496bc318,0.0
1690748,629b332ea51d24fe298ca6074f35c6cb,3321ad579f19476d0d668f726f8dffec,1.0
1691819,d10fb5de0a3fed8a598aa7fd3aa1be14,3321ad579f19476d0d668f726f8dffec,0.0
1764396,03cccac05d316dc60827fa7abedd608e,35afc973633aaeb6b877ff57b2793310,0.0
1764445,08757efd409ffae44fa531f49b144b2c,35afc973633aaeb6b877ff57b2793310,1.0
1764556,138a7cdb83d4045819dce1ced63ce65d,35afc973633aaeb6b877ff57b2793310,0.0
1764827,3052fa07cdb3c836b158402ea4ee6fb8,35afc973633aaeb6b877ff57b2793310,0.0
1765126,5182c0939da37d2f3acd9f2fb8b60d4f,35afc973633aaeb6b877ff57b2793310,0.0
1765343,66e56177b9bf464a930e57edc3694403,35afc973633aaeb6b877ff57b2793310,0.0
1765389,6be28ae15cd1e7b3f3f36ac483512822,35afc973633aaeb6b877ff57b2793310,0.0
1765487,7634efb2f26e897125a36155a6f92889,35afc973633aaeb6b877ff57b2793310,1.0
1765521,7989d259bdf69447ee8e00970c3f3228,35afc973633aaeb6b877ff57b2793310,0.0
1765557,7cbfdb67d344d745e097fbb2a570c9e6,35afc973633aaeb6b877ff57b2793310,0.0
1765570,7e69734dad7cfcbe95aa59f38095057d,35afc973633aaeb6b877ff57b2793310,0.0
1765858,9a56d30e286ddea1374c143d111de34d,35afc973633aaeb6b877ff57b2793310,0.0
1765916,a1cf0b1b6d8bdb6170db08446546b6f5,35afc973633aaeb6b877ff57b2793310,0.0
1766034,af417df88fa589d65603e559ee80a22c,35afc973633aaeb6b877ff57b2793310,0.0
1766525,e238fba997eec80e48bf8d8689877d89,35afc973633aaeb6b877ff57b2793310,0.0
1766622,ec8cf19822473555370553d399f7a654,35afc973633aaeb6b877ff57b2793310,0.0
1766714,f491ee1c8b179ef20bf46bf58085b51a,35afc973633aaeb6b877ff57b2793310,0.0
1766828,ff5f29fbfd0a13f7e7ed9f7b92a32194,35afc973633aaeb6b877ff57b2793310,0.0
1772799,66ef0f6dcdc95b7e600de7636185ec99,35e2ccd07a55da4eaf8c613e6d8c92c4,1.0
1773150,8c532c86e424b28e85997dd891e26d5d,35e2ccd07a55da4eaf8c613e6d8c92c4,0.0
1782102,230b7f6050862e4d39911debaa3088ef,363218ba55c610b750224f90bdd34be1,1.0
1782333,3c555d15cca5369965d1759ad9530a66,363218ba55c610b750224f90bdd34be1,0.0
1782604,59ad0211f363428b2d44b121725e87b2,363218ba55c610b750224f90bdd34be1,0.0
1790021,5692f45005b99d929b723b96408957ec,368c6c730842d78016ad823897a372db,0.0
1790074,5af895ee7ff98368a5bf6faeddd18cec,368c6c730842d78016ad823897a372db,1.0
1790092,5c418501b87e13cd0dfdb50fe6f1d96d,368c6c730842d78016ad823897a372db,0.0
1790114,5ebc16fa8e8f7628425904c85c99760a,368c6c730842d78016ad823897a372db,0.0
1790313,73b78f75df448f01b52aee67c38e1b4d,368c6c730842d78016ad823897a372db,0.0
1790382,7a8afce0fdb6cd5e748818e19f1e223a,368c6c730842d78016ad823897a372db,0.0
1790625,9407262ed391a65dd55d3e0d31866002,368c6c730842d78016ad823897a372db,0.0
1790745,a029899dd8534557a81c369475ff80c8,368c6c730842d78016ad823897a372db,0.0
1790868,addc1082e059523e5ef2e7486d1d8905,368c6c730842d78016ad823897a372db,0.0
1791129,c85df1c6ef6f7bb605e1c49d34f172ee,368c6c730842d78016ad823897a372db,1.0
1791215,d0ed9308bbe21930c658ae7a063d040e,368c6c730842d78016ad823897a372db,0.0
1791256,d50c10b739ca1b20e38519852508ad9b,368c6c730842d78016ad823897a372db,0.0
1791395,e378ece7324086aedbcb98b5f5eed332,368c6c730842d78016ad823897a372db,0.0
1806686,080a538ba865739bd97c3ffd9e71bcf0,36f60d45225e60c7da4558b070ce4b60,0.0
1806762,0f10d99ee99ca3d0489f2f2169b41ec3,36f60d45225e60c7da4558b070ce4b60,0.0
1806956,237dfb57ee5ac9e68310bfd4bd816149,36f60d45225e60c7da4558b070ce4b60,0.0
1807011,2a532e879c1278727d9d7001890cd333,36f60d45225e60c7da4558b070ce4b60,0.0
1807029,2c03431d52e6ae4479a2a2310fb2e481,36f60d45225e60c7da4558b070ce4b60,0.0
1807126,357ae7be4a22fee3a22cca59f6b681fc,36f60d45225e60c7da4558b070ce4b60,0.0
1807336,4e32c2752aeaa8d8b99da2b145a1c826,36f60d45225e60c7da4558b070ce4b60,0.0
1807505,5e6ff5789e4d6b6d6f2a801e4da72e7a,36f60d45225e60c7da4558b070ce4b60,0.0
1807874,8418b8ecfc9702b5eacddc5e75a4dcca,36f60d45225e60c7da4558b070ce4b60,0.0
1807983,90c312d2299d36c16bbaa3d717b3dfba,36f60d45225e60c7da4558b070ce4b60,0.0
1807995,91da289fa4deba62c108246d150a8f4e,36f60d45225e60c7da4558b070ce4b60,0.0
1808034,94aea9aae532453c72b6afbfe0eaec10,36f60d45225e60c7da4558b070ce4b60,1.0
1808124,9cb94124fb0fda10d04fccc5477573b6,36f60d45225e60c7da4558b070ce4b60,0.0
1808168,a231b02134665d0d59438a0008e6e082,36f60d45225e60c7da4558b070ce4b60,0.0
1808192,a4669a28dd126c93ca64ddf49a15e496,36f60d45225e60c7da4558b070ce4b60,0.0
1808413,bc5648f2c5f11d59052573a2c8bff9b3,36f60d45225e60c7da4558b070ce4b60,1.0
1808431,be4eb163762cf164f26f81021c4a5e97,36f60d45225e60c7da4558b070ce4b60,0.0
1808438,bf257f507db19138f5bc4065313c1f87,36f60d45225e60c7da4558b070ce4b60,1.0
1808582,ce87153ae6d1e210517154ec1057aad5,36f60d45225e60c7da4558b070ce4b60,0.0
1808653,d535471db72095137da93810c98af688,36f60d45225e60c7da4558b070ce4b60,0.0
1808865,ec441c1966bfa602976763f330fc5168,36f60d45225e60c7da4558b070ce4b60,0.0
1814654,3dda04e84e15bfab1e5cca523130d064,372124d6931c4bc48dd0d56075ebee7c,0.0
1815088,6bd5b501f37638859ccc1dc94cce730d,372124d6931c4bc48dd0d56075ebee7c,1.0
1819929,5e33331e26d0a4e1f3fe84b3f9c5549b,372645c7439f9661fbbacfd129aa92ec,1.0
1820123,72ff384d757b9a86b989214e8801b21f,372645c7439f9661fbbacfd129aa92ec,0.0
1861293,0246f8de7fe5a9cb5e3a3fffa3cf0da4,386eebb43722ab502f04f7900bd2451b,0.0
1863123,c0be0cb64640de5fe50b0b238339db96,386eebb43722ab502f04f7900bd2451b,1.0
1873699,00ec23a308504080697e5204d3dbcb2c,389d119b48cf3043d311335e499d9c6b,0.0
1873786,0880a12c3591cb1e3f6f23567adae7c1,389d119b48cf3043d311335e499d9c6b,0.0
1873826,0c303bd1eccb3d9bcda642c900a8e336,389d119b48cf3043d311335e499d9c6b,1.0
1874063,24ef20f64a513f7b0b0767fccb5a0ada,389d119b48cf3043d311335e499d9c6b,1.0
1874338,43103ed378c67d1df45d3028173f68f7,389d119b48cf3043d311335e499d9c6b,0.0
1874423,4d6bd0eb9e942d7ecd71731ebc321e23,389d119b48cf3043d311335e499d9c6b,0.0
1874511,5692f45005b99d929b723b96408957ec,389d119b48cf3043d311335e499d9c6b,0.0
1874803,73b78f75df448f01b52aee67c38e1b4d,389d119b48cf3043d311335e499d9c6b,0.0
1875152,96b482d81d31251add90a9fe63fbbcec,389d119b48cf3043d311335e499d9c6b,0.0
1875235,a029899dd8534557a81c369475ff80c8,389d119b48cf3043d311335e499d9c6b,0.0
1875314,a78856b0e5b47a539274777a789acd6c,389d119b48cf3043d311335e499d9c6b,0.0
1875407,b233915725d368ec61c224efb81ed915,389d119b48cf3043d311335e499d9c6b,0.0
1875577,c4a5dbcdc7c33758cf5efff999c6203c,389d119b48cf3043d311335e499d9c6b,0.0
1875591,c5d3ed7ec11b725a565192292bb411cc,389d119b48cf3043d311335e499d9c6b,0.0
1875640,ca505f00e361296c5d92e01d245671e6,389d119b48cf3043d311335e499d9c6b,0.0
1933792,2e9e0d2396e2ed1a9b9180a1e8300cfd,3b0f7951038b105522c2d566b54421f7,0.0
1933988,451c75780b8982c9750fd4d606645428,3b0f7951038b105522c2d566b54421f7,1.0
2025404,0abee71cd257861a0944e2a81cea4a50,3e5201fe0d1ba474d9b90152c83c706c,0.0
2025787,33a3ca7b54324e31305439ac480085eb,3e5201fe0d1ba474d9b90152c83c706c,0.0
2026526,8190d0cbc8a4e51b3d707505a79a9f6e,3e5201fe0d1ba474d9b90152c83c706c,0.0
2026575,86e5bace0b99ae394e73ee02a28fa10e,3e5201fe0d1ba474d9b90152c83c706c,0.0
2027233,cb525772eb23f6e4d2e29a0414a5f3bc,3e5201fe0d1ba474d9b90152c83c706c,0.0
2027242,cc2f4b11c79236ea5c480e6d183f8017,3e5201fe0d1ba474d9b90152c83c706c,0.0
2027635,f42b136b817fc56506451c4dcc4f2b0b,3e5201fe0d1ba474d9b90152c83c706c,1.0
2052701,080a538ba865739bd97c3ffd9e71bcf0,3f14d740544f37ece8a9e7bc8349797e,0.0
2052777,0f10d99ee99ca3d0489f2f2169b41ec3,3f14d740544f37ece8a9e7bc8349797e,0.0
2053026,2a532e879c1278727d9d7001890cd333,3f14d740544f37ece8a9e7bc8349797e,0.0
2053141,357ae7be4a22fee3a22cca59f6b681fc,3f14d740544f37ece8a9e7bc8349797e,0.0
2053520,5e6ff5789e4d6b6d6f2a801e4da72e7a,3f14d740544f37ece8a9e7bc8349797e,0.0
2054139,9cb94124fb0fda10d04fccc5477573b6,3f14d740544f37ece8a9e7bc8349797e,0.0
2054597,ce87153ae6d1e210517154ec1057aad5,3f14d740544f37ece8a9e7bc8349797e,0.0
2054668,d535471db72095137da93810c98af688,3f14d740544f37ece8a9e7bc8349797e,0.0
2054880,ec441c1966bfa602976763f330fc5168,3f14d740544f37ece8a9e7bc8349797e,0.0
2054954,f2474ef11461417fe38bd0ff2bef76c9,3f14d740544f37ece8a9e7bc8349797e,1.0
2093228,59a2c18c257098c550b92d28d79d7e36,40a13d0a09a3d1334e8537ce3194f0ec,1.0
2093536,78d4b99ae47914661abd3c888cb94efb,40a13d0a09a3d1334e8537ce3194f0ec,0.0
2115355,3ff01063b5e9ac29b967bac52fa3fd33,414c53fa9c5cc4a0390682aeb2e25ec1,0.0
2115495,4faddb71b28a095ba04a31c33d1062c8,414c53fa9c5cc4a0390682aeb2e25ec1,0.0
2115621,5bc8c5d5447bbc14693f42df5ed88fbc,414c53fa9c5cc4a0390682aeb2e25ec1,1.0
2147136,0880a12c3591cb1e3f6f23567adae7c1,422879e10f46682990de24d770e7f83d,0.0
2147144,08f41d7a0e37794d8852fc796141e2e6,422879e10f46682990de24d770e7f83d,1.0
2147181,0c9370f31e3bf20c068a9d9ada3ea903,422879e10f46682990de24d770e7f83d,1.0
2147592,372c5519d40e30b96734fec213649f25,422879e10f46682990de24d770e7f83d,0.0
2147633,3ccc59a10bd8a1eb4613a41f34aeef5b,422879e10f46682990de24d770e7f83d,0.0
2147914,5af895ee7ff98368a5bf6faeddd18cec,422879e10f46682990de24d770e7f83d,1.0
2147925,5bc738a48bdb9ca1f798d56de2cce84c,422879e10f46682990de24d770e7f83d,0.0
2148021,657a35b64b54d9b754bbfaba56d255bc,422879e10f46682990de24d770e7f83d,0.0
2148116,70115d0e9a0d564ff0bb0315ccaae0eb,422879e10f46682990de24d770e7f83d,0.0
2148502,96b482d81d31251add90a9fe63fbbcec,422879e10f46682990de24d770e7f83d,0.0
2148585,a029899dd8534557a81c369475ff80c8,422879e10f46682990de24d770e7f83d,0.0
2148757,b233915725d368ec61c224efb81ed915,422879e10f46682990de24d770e7f83d,0.0
2148927,c4a5dbcdc7c33758cf5efff999c6203c,422879e10f46682990de24d770e7f83d,0.0
2148990,ca505f00e361296c5d92e01d245671e6,422879e10f46682990de24d770e7f83d,0.0
2149184,df76d1efc22b15300619dd981a0c3d1c,422879e10f46682990de24d770e7f83d,0.0
2149496,fcaba43cfd594b9a6e1389bcbd33d5bd,422879e10f46682990de24d770e7f83d,1.0
2157145,0efd4833752113fedce2e7250d49d5ac,4244733e06e7ecb4970a6e2683c13e61,1.0
2158256,840f10bde3c94907105e032d9c2fec3b,4244733e06e7ecb4970a6e2683c13e61,0.0
2240422,949b75abf6fdda78201547bf5f4c07f5,44d097d59e8430f88a67517cd0c4f865,0.0
2240980,cfb82bcf7df6cc44ee0dd204e6b03fd7,44d097d59e8430f88a67517cd0c4f865,1.0
2288741,04f466d6234a805ba36301c1d054b343,461f43be3bdf8844e65b62d9ac2c7a5a,0.0
2289763,703ac5ef51ac1e720a792f4b24d74cc8,461f43be3bdf8844e65b62d9ac2c7a5a,1.0
2290104,935b9c5a3162185f88dac06d8d08d623,461f43be3bdf8844e65b62d9ac2c7a5a,0.0
2290162,9832ae2f7d3e5fa4c7a1a06e9551bc61,461f43be3bdf8844e65b62d9ac2c7a5a,0.0
2390578,00cc12a6d8b578b8ebd21ea4e2ae8b27,48ee9be392f28ae3a64518a070f4d06a,1.0
2392355,b8f5e262105d173c8b1a866469789648,48ee9be392f28ae3a64518a070f4d06a,0.0
2392593,d18226975e699290279749eb64a11da2,48ee9be392f28ae3a64518a070f4d06a,0.0
2585911,9ab6bf6526a2012673c221eab415e362,4ebab6a2135a2477b657bda38646b64b,0.0
2586108,b138f736fd2e7162cbee29b5d691f95f,4ebab6a2135a2477b657bda38646b64b,1.0
2621749,0661e01d452f82266d0d2ad2ab668575,4fcb3d9a5f4871e8362dfedbdb02b064,1.0
2622539,59deaa85810b3c3af6536e02d782a90c,4fcb3d9a5f4871e8362dfedbdb02b064,0.0
2622667,66d5f99377fe9807805f089baa65c715,4fcb3d9a5f4871e8362dfedbdb02b064,0.0
2622997,892a397bf8506b6c30355f3fc1338900,4fcb3d9a5f4871e8362dfedbdb02b064,0.0
2623128,961ca706a9f7e9d6a4ba81922cde9730,4fcb3d9a5f4871e8362dfedbdb02b064,0.0
2623306,a87e9657be1c58f418a0e3de07ae6a71,4fcb3d9a5f4871e8362dfedbdb02b064,1.0
2623399,b2b114ecefe93aa93d0f2bdd14ac8f84,4fcb3d9a5f4871e8362dfedbdb02b064,0.0
2623534,c0fc2e3595c750de75d36e7db9399e83,4fcb3d9a5f4871e8362dfedbdb02b064,0.0
2747149,7ec90d689376a4d8aee359183d6f5b0a,52c80cedd4e90108bf4fa6a206ef6b03,1.0
2747442,9b85684cedccb35b49cbad4fcfe04417,52c80cedd4e90108bf4fa6a206ef6b03,0.0
2747658,b388ef1fc20ac12fa9fb8bd448d2f961,52c80cedd4e90108bf4fa6a206ef6b03,0.0
2748219,edd176efa31cbfc929efbac163cb45a6,52c80cedd4e90108bf4fa6a206ef6b03,0.0
2759380,6aeb14662eeb6302659fb549abeccce0,5328338cfaa16ba10561cd970c73ca11,1.0
2760399,d44ccec15f5f86d14d6a2cfa67da1975,5328338cfaa16ba10561cd970c73ca11,0.0
2765814,00ec23a308504080697e5204d3dbcb2c,53759a2ecddad2bb87a079a1f1519f73,0.0
2765901,0880a12c3591cb1e3f6f23567adae7c1,53759a2ecddad2bb87a079a1f1519f73,0.0
2765984,0fd475edfa0b61c59ecde6f89c21dedb,53759a2ecddad2bb87a079a1f1519f73,1.0
2766141,21559d7ff0ebff720e5e160184338fed,53759a2ecddad2bb87a079a1f1519f73,0.0
2766398,3ccc59a10bd8a1eb4613a41f34aeef5b,53759a2ecddad2bb87a079a1f1519f73,0.0
2766488,47a71b49f98984efd3c62cb213f977e8,53759a2ecddad2bb87a079a1f1519f73,1.0
2766690,5bc738a48bdb9ca1f798d56de2cce84c,53759a2ecddad2bb87a079a1f1519f73,0.0
2766702,5cbfdb85ec130898108b32c50d619c39,53759a2ecddad2bb87a079a1f1519f73,0.0
2766720,5ebc9e66c6f7fc4edad3775ce325f4e3,53759a2ecddad2bb87a079a1f1519f73,1.0
2766891,7101512429309e75acf4faaee55e5af0,53759a2ecddad2bb87a079a1f1519f73,0.0
2766987,7a8afce0fdb6cd5e748818e19f1e223a,53759a2ecddad2bb87a079a1f1519f73,0.0
2767101,8635f91d481482da68f901e2f6de5c9a,53759a2ecddad2bb87a079a1f1519f73,0.0
2767145,8ba03ea7a871bdaebd65e7a4ced27c2d,53759a2ecddad2bb87a079a1f1519f73,0.0
2767350,a029899dd8534557a81c369475ff80c8,53759a2ecddad2bb87a079a1f1519f73,1.0
2767731,c82fcd6d4d15d0b52c8dad81603e46f8,53759a2ecddad2bb87a079a1f1519f73,0.0
2768112,ef3b6ab8a1704ead096adbcdee78284b,53759a2ecddad2bb87a079a1f1519f73,0.0
