012b41c1dae00a092474ca48dc764a00;71f0bc096460c175e49cb3826bc8761a;4.0
012b41c1dae00a092474ca48dc764a00;a02d0123079f4ae96001ba2010d1a2df;4.0
012b8001e47392df808a454083a74b74;6d4bb6101d2927f04617ed23f0d6aee5;5.0
012b8001e47392df808a454083a74b74;d00c845d98a49bda7c00543fa86d2540;5.0
0139d2cb6ca3b630b5833d49634d328e;ca5c923962558430573f83661dbe36d6;5.0
013f3d6549189a4802a268131ef47a77;bb567c6c488b2d8b3baa6172d625c98c;5.0
016c60628fc64e15fa5990e58a0b57c1;b114bf337c0626166abe574eee9e3f32;3.0
016c60628fc64e15fa5990e58a0b57c1;b9311d581f5f341576a5a2892168355c;3.0
017c7f75ca30943882f48d5fda81e2df;2880c8710857e36b294c7b9380b2e6cd;4.0
017c7f75ca30943882f48d5fda81e2df;990776b3e410ccb3cc725fddb0d20db9;4.0
01886ef98f995e4f2dd75a1d04c97397;678f2ac714d00eef5ccc48a9b25b2fef;1.0
01886ef98f995e4f2dd75a1d04c97397;83b23a333b811855258c5ec9431f6d3e;5.0
01d8df79b0fe245a03928d53fc25c223;d806210810eb8942d0ea5b17967bb1c4;5.0
01e8bcc3377762cf85025138b2901947;66a0a6e02b7f543e5b021ce361f267d4;1.0
01e8bcc3377762cf85025138b2901947;777d2e438a1b645f3aec9bd57e92672c;1.0
01f382f4c95df31e05e27f1151a015a0;1612209b0b37fbe80e1e8e1b7d19ca1d;3.0
0209f290b5451d357308bc0e90521026;50046ff3c7e886839388c4532a5ba24f;5.0
0209f290b5451d357308bc0e90521026;9eacfe990da87a66d7fc95e4f97bad14;5.0
0209f290b5451d357308bc0e90521026;ac1fcaf7402bfbf019afdcce1a784ad4;5.0
0209f290b5451d357308bc0e90521026;b09cd20111b8c27705b617c3b5af7608;5.0
0209f290b5451d357308bc0e90521026;d5bf1e6386a450dd26acf14a6f41768f;5.0
0209f290b5451d357308bc0e90521026;e76572c2ae4cede1e3b2ead512423efe;5.0
023c8fe9cea056407269dfe9bdd57a8c;57fcacc3434a1f2f2b039c1b4e61f5e1;4.0
023c8fe9cea056407269dfe9bdd57a8c;9cb42a0117f7a4098d69936a6e772481;4.0
0241fa2e9adf0576cb0f845377d05c03;18b0e642cbae7251e60a64aa07dd9eb9;4.0
0241fa2e9adf0576cb0f845377d05c03;24c9d329963373e2fccaa3f3204db19e;4.0
0241fa2e9adf0576cb0f845377d05c03;90d11936871062d5cb6d23175734ea91;4.0
0246f8de7fe5a9cb5e3a3fffa3cf0da4;386eebb43722ab502f04f7900bd2451b;3.0
0246f8de7fe5a9cb5e3a3fffa3cf0da4;b66270a5d5b3a8585f8314b2f14420fb;3.0
024bc6c3997170f0ca30edba8ba8aa55;3bbacbe586e957acbf26c63b3ed532a3;5.0
024bc6c3997170f0ca30edba8ba8aa55;a6b56b20f93907299eef6ea711338269;5.0
025cf7c2f32536f0be1ab412bb6602d2;5ec9cc4e1217d387b9fedfa362b7bc24;1.0
02678f5b6207663512dd9cd96af14f0d;bd66403f5f11696c897a825d5235697f;5.0
02678f5b6207663512dd9cd96af14f0d;d04e48982547095af81c231c3d581cb6;5.0
027803eb28cc01fbdf5da72b109fabee;47a3fbd41bb53db64dacc4562ba3aa52;5.0
027803eb28cc01fbdf5da72b109fabee;6d6a3d7c546173af704995f09e1edc58;5.0
02900dde8414f41aa7e3e6394eb08871;49eeae59754cbcf1abeeffb8f51184ee;3.0
02900dde8414f41aa7e3e6394eb08871;6421588f55f75de28cb3357e07723d14;3.0
0299fedc3f190307e87f32483a9ba4fd;8627c1a400bf12820b1fefd750005aea;5.0
0299fedc3f190307e87f32483a9ba4fd;be0dbdc3d67d55727a65d4cd696ca73c;5.0
02ce431b0797023384d47edad5dd7284;893b9464c6ab7f700148fe9db838b6b4;5.0
02e9109b7e0a985108b43e573b6afb23;10d9c039b5dcb3b2a4a4fd507fd187a0;4.0
02e9109b7e0a985108b43e573b6afb23;6cdd53843498f92890544667809f1595;5.0
02e9109b7e0a985108b43e573b6afb23;e4b0f340d2552f744b4c2d48dffbc0e2;4.0
02e9827c15167f699df7bf90d326ffdb;750dcfda0a9788bba89c94bb82a322db;4.5
0303ef40ef95a500ba038e141c9b935b;b10eba910a974df70b8a12d0665cdb9e;1.0
030b3bb8818a752ca223944036bad5d7;a0b7d5a992ccda646f2d34e418fff5a0;1.0
030b3bb8818a752ca223944036bad5d7;a4fa3b8fa5953b0bd18bf4e0b4de499d;1.0
030df4046f9f9e7fc4531b24b1e853fc;0a8bc1a07183eceacf95ae5cb4cbd076;5.0
030df4046f9f9e7fc4531b24b1e853fc;723e69796165c9cde80c4f791593df74;5.0
032296639c7e91f3236f544b0a822b3e;17ad136b7421ea8690fded631b651158;5.0
032296639c7e91f3236f544b0a822b3e;b01d34f6d2545269d348181768eca049;5.0
037825369fca3cecc1c05ebbce8b7f96;2028bf1b01cafb2d2b1901fca4083222;5.0
037ebbb3507dc1717f22ee973771c9d8;15c507fd1d486501a97bd53f82445f1e;4.0
037ebbb3507dc1717f22ee973771c9d8;9ad35a49eb5a417d1554e1c23f8200e4;4.0
037ebbb3507dc1717f22ee973771c9d8;d05bb6074b45c20f7a516c239c0a1c43;4.0
037f1240d3a139aef654264b518eb7e1;2ffdf10e724b958c0f7ea69e97d32f64;1.0
037f1240d3a139aef654264b518eb7e1;41c24b8ce92d1a2cac62db5edfd088b2;1.0
038c91bf6f1bb33c46694bae8e74dee6;2e0a1c70d32cd53538dba96b8cae229b;5.0
038c91bf6f1bb33c46694bae8e74dee6;fef0dd8c53552d0f784b7cc5375a3ffe;5.0
03cccac05d316dc60827fa7abedd608e;35afc973633aaeb6b877ff57b2793310;1.0
03cccac05d316dc60827fa7abedd608e;99a4788cb24856965c36a24e339b6058;1.0
03dabd77cb0ed7a26fafe19e36b67742;d952c09021388fd5b1e5f914f559fb10;5.0
03dabd77cb0ed7a26fafe19e36b67742;e5da60b217874889dd4becf29412d793;5.0
03fd9f7966e4ffe00c2ca9705132171b;7b7827f65a44cb0a2a5a1021757fd119;4.0
048dbdf8f9bbd1be87b25868d1408311;84f456958365164420cfc80fbe4c7fab;4.0
048dbdf8f9bbd1be87b25868d1408311;ec2d43cc59763ec91694573b31f1c29a;4.0
048df8b25dc48e1554eccde119d6cecd;ac946196783ec18b207ead8a00d3f5c4;1.0
048df8b25dc48e1554eccde119d6cecd;b865aecbf934fe78d172e5a0f7a73ec0;1.0
04bf51c8d8b123571c86805d49edd9b1;3ceb44c75e6981ff0987bb90c95694c0;5.0
04bf51c8d8b123571c86805d49edd9b1;59a0529af96d3d459965f044c5cd1296;5.0
04bf51c8d8b123571c86805d49edd9b1;71bd788b998b8394fa883c302c04b08c;5.0
04c55667b44fae5f50ed71d40c633d09;806cdc4d643d6c7b64d05bf4dfadf1c7;5.0
04def30885d4c09ed018f9bee6c3fac8;d59adec5f338fc378737245a857f662b;4.0
04e9d0d712ca6da77124d0ee12be1d6a;e1bf73a530f7e6ea9df12e1238ab7600;2.0
04e9d0d712ca6da77124d0ee12be1d6a;f39288f58793ce5e6985b3f7832af88c;2.0
04ecdc3e754a48294d832436960a3280;42a2c92a0979a949ca4ea89ec5c7b934;4.0
04ecdc3e754a48294d832436960a3280;fe6a9515d655fa7936b8a7c841039f34;4.0
04f466d6234a805ba36301c1d054b343;461f43be3bdf8844e65b62d9ac2c7a5a;2.0
04f466d6234a805ba36301c1d054b343;6eb70dfb283dc3f645ed7b03c990dc72;2.0
050555c26479bbb8ba0740c37e7454d0;ac20a9614b6db9e7289b85c4f4b6216a;4.5
053ee39e5fff8053a860892cbd54d1ed;10adb53d8faa890ca7c2f0cbcb68d777;1.0
053ee39e5fff8053a860892cbd54d1ed;18721a85f6f265d6137dfc0f88cc0534;1.0
053ee39e5fff8053a860892cbd54d1ed;e50ee1b5ca5566f7f341e115533015f5;1.0
053f7850c3ffd9726cff61c7e42af797;1d79cdcf69371b7e6e8ab6831d2c6483;1.0
053f7850c3ffd9726cff61c7e42af797;779471f3320ebf3c8695d3774cd90d98;3.0
054151a8eed2b75f007d3be0957fd5ed;9361d7d8750b24496371f42a056065b5;5.0
055ab020f1b15db97acb142cb9d893ae;32bcf7ca75070a7d951264d40b28d90d;5.0
055ab020f1b15db97acb142cb9d893ae;bf2f8efdd119b43056e1355c46119f04;5.0
056fc7649dca9b36f1b2171d6176a2da;7b9b39b222adc797a65032aea85e3395;4.0
057583d44728a47f6f223414b7e6cc83;02fbee632a2044d48ab16d57eec4db58;5.0
05881608070651676a74a9859c492c43;12f066474dfa3c415c169051c5e1967e;5.0
058b604a0df6b29f03c540de254b197f;1fd3bb291e0dba9d6081eb914303993b;5.0
058b604a0df6b29f03c540de254b197f;ac7e981115ad47f0e051f1b8b97e73b1;5.0
0598dd4eaa6611265e192ffa2e8133aa;5dcceb4689c06ac693117bc4296986ef;4.0
0598dd4eaa6611265e192ffa2e8133aa;5fe7fd1b8ea02958b45106dcd79874e8;4.0
059e7585d8fcd2430a33375bdbcbb990;375478581c97832540b9209722a32058;5.0
059e7585d8fcd2430a33375bdbcbb990;7e5fe07db814cff1e50a7561a10e37ef;5.0
05cb25c0b98e8d6f839049d97adfecab;3eb3d01a76a4cbaff641de8a47e4ebec;1.0
05cb25c0b98e8d6f839049d97adfecab;51f3e4065d72846204cb4f46d8d241cf;1.0
05cb25c0b98e8d6f839049d97adfecab;aa39d59b0fe9c8b0162f5d855833c97d;1.0
05daf48671f2479af012c6d45b3bce69;b6eb2752e40bb6f33a3b608e78f5ffec;1.0
05daf48671f2479af012c6d45b3bce69;efaf96097dbe32a78254739ee35900cb;1.0
05e52c1f96f8b83dd66dcdce679ff58d;3a9fd03ce8ae5650c7a83cf3b481ba8f;3.0
05e52c1f96f8b83dd66dcdce679ff58d;97c58626cc3e15d514d2095f69650220;5.0
05fb25843c4048d1ce40611d11966278;0d85c435fd60b277ffb9e9b0f88f927a;5.0
05fb25843c4048d1ce40611d11966278;ee57070aa3b24a06fdd0e02efd2d757d;5.0
060f9ea0a180843fb91d4923b6d01bea;39ac5a8bd0d6a65378c7d952d58b4478;5.0
060f9ea0a180843fb91d4923b6d01bea;6f059a5e46fe4a3903ea525124d77b49;4.0
063eef0d1ead8ee785783e95df82137e;6b00cb3fe05c73d0acef3fd949a34c0f;1.0
063eef0d1ead8ee785783e95df82137e;8e698981cd367d35f5dcb21f4f563fd8;1.0
0661e01d452f82266d0d2ad2ab668575;4fcb3d9a5f4871e8362dfedbdb02b064;5.0
0699c67bf57338fea4c2c1a6df0ab295;d8b8e82856a488b2cf5bcf21407efa8d;5.0
06a35cec0273b785b2b58eb349841fb2;5aed6af9bb6c3f903bef12b8c56e235b;3.0
06a35cec0273b785b2b58eb349841fb2;62c7230e65fd9da6326284606ee1b197;3.0
06c0ea6ee892364d1608ee47aa9f56a0;880be32f4db1d9f6e2bec38fb6ac23ab;5.0
06c0ea6ee892364d1608ee47aa9f56a0;dd6a505f83dd3c6326aa9856519e0978;5.0
06c561c88ff6b8813508f972f71829d2;0de1e69dff6f40f9f71be7034a8bb8d2;4.0
0710e0c85fe7cb494d624e0863782e46;9a21b1152363a1bae31bf0165127b067;5.0
0710e0c85fe7cb494d624e0863782e46;e145fe0be63a7cfdb3b2d57c6769cec1;5.0
072a543c663f0b54b41af8b074162d62;9e5f752e9e19cd6887063f004ee0da55;5.0
072e64d9eb05971a562327153e630f55;53a0380bace091a275d6f6a7e46c07b6;5.0
0734186c93d9d5488a3a77c8178cb794;494e28e86f2b12df2d95e9d55266ef4a;1.0
0734186c93d9d5488a3a77c8178cb794;fcf311603fa276d415c006188e7bd070;1.0
073667f98c8956621ffdacb34d7ab922;0d146484c69d613fe015c0229056b065;1.0
073667f98c8956621ffdacb34d7ab922;12a3f3a8ef6c5e3c29c88e670fd61ee9;1.0
075bd6bbcb5b72fdf182f59e501add75;68bf2e76db1d8e846042e54da87399ca;3.0
077d1d4b18c096ea1ec611d6a3701056;62a183c5f3895060ba1a8f1415694908;3.0
077d1d4b18c096ea1ec611d6a3701056;a6f74de3ddfbdc9b33885b92656f992b;3.0
078401292a38d006a34bb0c4b31f6e31;ee0c1cf2fbeae95205b4aa506f1469f0;5.0
07b3f25ebe35cc57bb89eada6a231b7d;5f043cb6ec3f7dcaddf80468c523a80d;5.0
07b3f25ebe35cc57bb89eada6a231b7d;fc5feda8d6c915bdbd6ca84bac05e2eb;5.0
07c62075bc5c33b7d9bafa573e54402e;1f5a00433bd192f9ecdbb987e7866c3e;3.0
07c62075bc5c33b7d9bafa573e54402e;b95d6edcfc7b19639b18dc095f757d09;3.0
07e5b497e5fbf9b05e586baa73f8a3c7;851f4830cdcb436185cfcc40b8bffb15;4.0
07ec373c7a7ed511e542503436e22a71;edf78e9c664f8713bb06e61eff191ef8;5.0
080a538ba865739bd97c3ffd9e71bcf0;36f60d45225e60c7da4558b070ce4b60;1.0
080a538ba865739bd97c3ffd9e71bcf0;3f14d740544f37ece8a9e7bc8349797e;1.0
08114c58968d782002f7cbb2d4cdf823;6fba9843ddfdebe33d2625afc8001eb7;5.0
083ca1aa470c280236380973a48f77c6;73326828aa5efe1ba096223de496f596;5.0
083ca1aa470c280236380973a48f77c6;7dcdcf1d40dd5422c3f16685ac1f0dbc;5.0
084b6a94c8cdb12b4ee05006af246aa0;2028bf1b01cafb2d2b1901fca4083222;5.0
08757efd409ffae44fa531f49b144b2c;35afc973633aaeb6b877ff57b2793310;5.0
0880a12c3591cb1e3f6f23567adae7c1;389d119b48cf3043d311335e499d9c6b;2.0
0880a12c3591cb1e3f6f23567adae7c1;422879e10f46682990de24d770e7f83d;2.0
0880a12c3591cb1e3f6f23567adae7c1;53759a2ecddad2bb87a079a1f1519f73;2.0
088653e3fa566d968be97a72afee0b74;3225c54bb2785c33f49f50398fcdb88c;1.0
088653e3fa566d968be97a72afee0b74;db5efde3ad0cc579b130d71c4b2db522;1.0
0891e5d4e534eb8585807582fc12cc3c;ebe9b72c17b25034d971a1609ef8024d;5.0
08a14d6f05e910296326bdfd02e0da04;62c89abe1afe3a23c17765d462718a4c;5.0
08a14d6f05e910296326bdfd02e0da04;e7f79c79a485447b88964a9d0b86fe45;5.0
08c3fdfa4f7ae2a1cd0f8e3c5b28945d;153ad88dad29825663dfb8588c45a1a2;3.0
08d8ad84b0088cbeae77da4ff3817479;64f764873cfcd50da6ea9b4692fbda89;5.0
08d8ad84b0088cbeae77da4ff3817479;78119fbfa709d07b86f5ccf15043c6d6;5.0
08e5b38d7948d37fbb2a59fc5e175ab1;30360c8b0b2ac6918f53ab66bc3c306f;4.0
08e5b38d7948d37fbb2a59fc5e175ab1;6d8096ca93caea3416a6b24bf411bc86;4.0
08e5b38d7948d37fbb2a59fc5e175ab1;ba74c6b75d2ad7503175809688d5a03c;4.0
08f39bc6b746bc26013fa99b725e83e6;688ad0169550f8e2eb0307b61df3ba12;3.0
08f39bc6b746bc26013fa99b725e83e6;703d742887bb9267f89b675608ba7aa0;3.0
08f41d7a0e37794d8852fc796141e2e6;422879e10f46682990de24d770e7f83d;5.0
08f7cf00ed9ff3e0a08fc136ec272974;1d2d3b19f5c3d093d4dbccd3cd963a8f;2.5
08fb46d35bb3ab4037202c23592d1259;c50ca07e9e4db9ea5011f06802c0aea0;1.0
08fb46d35bb3ab4037202c23592d1259;ffa7e0cbe11656d11a117b534bb1db27;5.0
090cfbba596e73ca60aa7c1e3f7ab69f;6b6b162b177d0f36987993aecbe1c65f;4.0
0928131432790cc4aa4cfbd0a526c158;9d6c66334a27b9dcf34b71cd371638de;1.0
0928131432790cc4aa4cfbd0a526c158;b32a26b904950912fc8f6c1f88019d1b;1.0
0957aa68c756fee82c61443a461b32ff;ca804be785914dd234a6dd0177c2c577;5.0
097d27275e54d6b6085396eba879a130;32a6743a58d26480b6aa3850856286ac;2.0
0981a271500799427cdf345e9121e20b;7c1bd920dbdf22470b68bde975dd3ccf;5.0
09928c4afa1c45cfcf099b3b13889719;6269367991dd832f09999605131f2c54;1.0
09928c4afa1c45cfcf099b3b13889719;dcf9390408cfcc20fbe35ae75f74d0c4;1.0
0994750c9c22a140010ed86aad2d044b;2a788bf848c3357ea72c31e344822aa9;5.0
0994750c9c22a140010ed86aad2d044b;473795a355d29305c3ea6b156833adf5;5.0
09967b46ae66281b372b1b001b213897;dab1750d4e397e53ddd0f128982de661;5.0
099fad9e8f7dfbd0412c300bcc697e0b;294d41c2e68c3452a16c269c5a969537;4.0
099fad9e8f7dfbd0412c300bcc697e0b;817e1c2d22418c36386406ccacfa53e8;4.0
09ab36a420b5c87c5c9772bdb494f2e3;23601216d4de33d54c6801f27dc59357;5.0
09ab36a420b5c87c5c9772bdb494f2e3;52d7a7207b9646509bdc754fed3a0cef;5.0
09b0c22064d0d0f4bf41db027ae7be5f;4e5e41fb7d296a6f776c63fee5cb9fac;5.0
09bb53b69206dcf2a8fc66b3eab2735b;6c90c0f6c2d89eb816b9e205b9d6a36a;5.0
09bb53b69206dcf2a8fc66b3eab2735b;b7d94dc0640c7025dc8e3b46b52d8239;5.0
09c8b6fec6774e8929bd5e826d57ab1a;73c9f09c49f18888c7e22603602dabc1;5.0
09ecbbc6902ae2add46294a42e3a59f1;0d85c435fd60b277ffb9e9b0f88f927a;1.0
09ecbbc6902ae2add46294a42e3a59f1;ee57070aa3b24a06fdd0e02efd2d757d;1.0
09f2ad140c06129550a9a8065591184b;95340a2ad616a8f6d06e890edf417270;5.0
09f2ad140c06129550a9a8065591184b;97e4f5811325675eb54c925552300a68;5.0
0a03d7a7861ba16d55797bae954972be;cac9e5692471a0700418aa3400b9b2b1;2.0
0a03d7a7861ba16d55797bae954972be;f516645f81debe9cff9416a20662dc43;2.0
0a078c08f87004c7e8011959046146b0;b4bc9f5c59d29ba89f37dcfa9ea53cc1;3.0
0a0c0f2cec03e2ec12eefdad109eb83d;008cff0e5792219fae03e570f980b330;5.0
0a0c0f2cec03e2ec12eefdad109eb83d;87aff1d9a5e94db6840c5b963a5cef90;5.0
0a330eeeee86fe56f383e11837e7df05;47a3fbd41bb53db64dacc4562ba3aa52;5.0
0a330eeeee86fe56f383e11837e7df05;a5502e9954017124d95f7bce4c89d339;5.0
0a3fd9a9aeae46f86e5c05983bf83757;9c7ce59c96e74dfdfc51f13a4a6c3869;4.0
0a3fd9a9aeae46f86e5c05983bf83757;c708ba7c6269161f89ce0683cdd7c432;4.0
0a7ae5b58e1e8ceada8ba1d6510d30df;1a758361b1c10b3ffe3d3373332de319;1.0
0aadc1d26d1c8b88a52c39a533ccea93;42bf9ee410b1247f0223626107834b87;1.0
0abee71cd257861a0944e2a81cea4a50;3e5201fe0d1ba474d9b90152c83c706c;4.0
0abee71cd257861a0944e2a81cea4a50;4f88323d03ffaf090b8fb0116b33c95e;4.0
0abee71cd257861a0944e2a81cea4a50;592962829d5a715304344e656e39108a;4.0
0abee71cd257861a0944e2a81cea4a50;a5e242d7d26774906928c7c4aa3916bd;5.0
0ac10a57d07e3d38b11f66283c44672b;08056d78bb75ed3ace107c72c16ec511;5.0
0ad1d79346c3b98b517348ecbbadfbc6;a668879a637b097eb47536fdb31d3ce1;5.0
0ad1d79346c3b98b517348ecbbadfbc6;d1a57f4402dbfe2cb1c271ad0da64311;5.0
0ad6cef8e9b6dcf295f882fb13081702;20a56bb6cee7a1b8e02e245e637e1b8b;4.0
0b1295f39125403a08117b8d96be67ac;7c78931da71b756d23d98d0e53e01fb0;5.0
0b1295f39125403a08117b8d96be67ac;8751413c85ce4cea7d99f15ee76d76c7;5.0
0b51518c7deffd54b13b007c9f91c3f0;53cd3ac003138916806e6f5380fc427c;5.0
0b51518c7deffd54b13b007c9f91c3f0;e792f2bb275bdea9b6076c2acbb5abcd;5.0
0b6d4f036c07e10854affe43fc4e718c;0129d1e9b29d3fe6833cc922374cd252;5.0
0b6d4f036c07e10854affe43fc4e718c;165f86fe8b799a708a20ee4ba125c289;5.0
0b6d4f036c07e10854affe43fc4e718c;9f14f401fce2d9ddd450e7ce60cb7f5f;5.0
0c303bd1eccb3d9bcda642c900a8e336;389d119b48cf3043d311335e499d9c6b;4.0
0c33b7ee3cca52240d26f01603841037;71a5f1c2a5fd9889ef26b5ac22aec9c6;5.0
0c33b7ee3cca52240d26f01603841037;9dc742d39f778e41ce3a88753f280d40;5.0
0c759852aff64baff4ae4d943f50af93;2804f6c4f96a5c917461534b63faf357;1.0
0c7ae3398b8cadb2684daab25a95d87c;46b0edb9f3206f9c093f3ab71e77710e;5.0
0c7f64065de0b9e719b025ee069d33f8;2028bf1b01cafb2d2b1901fca4083222;1.0
0c7f64065de0b9e719b025ee069d33f8;9e0e152552a1323f7e5dcf63d50cdae3;1.0
0c9370f31e3bf20c068a9d9ada3ea903;422879e10f46682990de24d770e7f83d;5.0
0cc2ee1112a11a1094eff52fa2e87150;6cdd53843498f92890544667809f1595;5.0
0cc2ee1112a11a1094eff52fa2e87150;f48eb5c2fde13ca63664f0bb05f55346;5.0
0cd33e5cc45d8be1415bf478ead300f5;e7a6f33d382bca6fa19f52ff13e440bd;5.0
0cebc51f6dd978db9fa4f66e0b01b2db;5cb678a06e40c3a2e49564fd664dac70;3.0
0cebc51f6dd978db9fa4f66e0b01b2db;dfb97c88e066dc22165f31648efe1312;3.0
0cfb94f148a3f7b02123e6f64e6674f6;e42ad1ff7ad0843110435858ec10a2c6;4.0
0cfd3bb78e947d0c37c6b6c113871fbd;188d0b148e6d1c86faffe0d73c3f2dad;1.0
0cfd3bb78e947d0c37c6b6c113871fbd;8acbb05460d726307368e3fd43470285;1.0
0d16d92d727e8800fdd5f85f00eae25b;af3397b442ec6b95e314ee7a286905fb;1.0
0d5051a410c3549d070cd3ec3fecd005;5eefc29e3d0cf6cbb58c63fd7e3f815f;3.0
0d7241c7fb49c1be6e75c9fe99e0822c;55b04296824029ae20bbeb3b200e69d0;5.0
0d7241c7fb49c1be6e75c9fe99e0822c;ec2d43cc59763ec91694573b31f1c29a;5.0
0d8f0706c0d71cb8f6d957dad3023fc2;1a0e58ba2d1b44924d3d7184ae40e575;4.0
0d997d092f93b5c58d0f9b4bd0643d16;136506394cd99737bf063eb20271b08e;4.0
0d997d092f93b5c58d0f9b4bd0643d16;62744bf012b60074e5fa0fcd657cbd34;5.0
0db307a3bf5f0cf05e7a62c6c3bb942d;1d7db62a21ffb4f220d3e8a05fa77e02;5.0
0dcb45d7d8517c1f6a4549f4c3b6512c;30048c2138eb22aebd13d31c07ba226b;5.0
0dd933d1e0253343083013791bf5d5e9;1fe8e6e01596885617fa1c90d29c2f81;5.0
0dfa4719268ebf5d5fe164e4b7173dec;cd304278981c392c0b5ea2de4bcb6e2b;5.0
0e23aff46c3e0058ea2f0f093e8e7eb3;3d5100aa426e420a80a8fab06e9d198c;3.0
0e2a10c8d1b35dca12057704d738bdb6;6781eab14bf137c9a168c67a29c92c29;2.0
0e34a60534391f19af7e10f1c8ac28d4;577fd304233fe9412349ef6a4a3f6ae6;2.0
0e34a60534391f19af7e10f1c8ac28d4;a7742a00e1d286b7f7d4d81e90d8acc9;2.0
0eb37cca7a83f5b37301430da0800d34;d692d19cee022f7acab76373f297ad6a;1.0
0eb3c30246bbb5835bf168c670894272;9695cc1865970dfe9b66a5a83e59cfac;4.0
0ec0111adb427dd69d1803a42c15eca6;8aebd177020fc8a6fa6a321ac4c44de7;1.0
0ec0111adb427dd69d1803a42c15eca6;e3425df9bd51be69917273c9dd92ed5e;1.0
0ec7b76cae390a31a86ce54413f284db;20f160a9cf2e856ee5eba259e9ae33f9;2.0
0ec7b76cae390a31a86ce54413f284db;6eb6c5cb7df0f863538b61a47fcce962;2.0
0ecf7f65b5ff3b9e61b637e59f495e0a;bdcec8e22b04a8f4241d87bcfe9ea877;5.0
0ecf7f65b5ff3b9e61b637e59f495e0a;c1488892604e4ba5cff5b4eb4d595400;5.0
0ee1969ea903c6be704958e2300068b2;7d187801885842645486f00fb166f378;1.0
0ee1969ea903c6be704958e2300068b2;7f70545e9d4c47a4e84278437672f03f;4.0
0efd4833752113fedce2e7250d49d5ac;4244733e06e7ecb4970a6e2683c13e61;1.0
0f10b8ff009bd48947dfe40a06e329d0;3cb27db8c8015afcf219721d4fc10148;5.0
0f10b8ff009bd48947dfe40a06e329d0;f75eb66dc82bccecabd706bd441cfd3a;5.0
0f10d99ee99ca3d0489f2f2169b41ec3;36f60d45225e60c7da4558b070ce4b60;5.0
0f10d99ee99ca3d0489f2f2169b41ec3;3f14d740544f37ece8a9e7bc8349797e;5.0
0f23aa5e28cba5c5d50906a2ff6cbb88;ca74d0530e5f2c942254f4d63dd037c8;1.0
0f26a77f8de836d7c44b4694e0fa3ea4;8fa67e5cb309b9cd7b4438e15948bdb2;1.0
0f26a77f8de836d7c44b4694e0fa3ea4;979a52ea2c0c4e9e7e7e4a766d4eeda4;4.0
0f35e8fce704f0cc89cb5f34965e4776;283dc451ad3918badb976d56ff887289;5.0
0f4054aa9ac17890e078d931362ae93a;80fcb8062aff23a658c4b047a08bec66;4.0
0f4054aa9ac17890e078d931362ae93a;a52eee5077b52ed1702997bbb36ca4de;4.0
0f6371fc9c2e78818a6e7aa33022a506;078e8db43688ea060cf754e7bd2b92e7;5.0
0f6371fc9c2e78818a6e7aa33022a506;47cd48073d67f91f09cb5ef9496c920b;5.0
0f85d4210164b5926aa49e6eda6cd06e;b3a1e177812466b5c1c71b314ee2ee31;5.0
0f9349a9da479b7e02c4cb4a0c73fb47;35c5e00f6a23366ce44aaedc05da015d;4.0
0f9349a9da479b7e02c4cb4a0c73fb47;c10d842a54be2035918ad421a74d46c2;5.0
